financial_ratio_1,financial_ratio_2,financial_ratio_3,financial_ratio_4,financial_ratio_5,financial_ratio_6,synthetic_class
-4.188877799779445,-0.3553941265450764,2.2220464542459606,-0.3799436985785474,0.9818363358481166,1.812123893086604,1
-4.863672846800743,0.28304921567607155,2.963635266921096,-0.6000382645136348,0.11421040557151876,0.6521403987765944,1
2.181568563714872,-5.635435004870516,2.2739279274473496,-2.3389372164614786,-1.1739532696690047,2.4045656532840973,0
2.4573483498377695,-1.3268127643837122,0.9244008105831506,1.106831409885372,-0.02025519664467991,0.6287038677677217,2
-1.4549758845267196,-2.4623741371039443,1.0433433275139756,-0.7007644322827931,-0.24988677388936564,3.2281171585525024,1
-5.589834918548192,1.1228634045010328,1.8655373279188212,-1.1094529580506571,1.4998501304134801,0.17585872284601622,1
-2.3767092020191978,-2.353343308290203,2.2506655223419463,-0.5253861450358694,0.8006196246409811,3.148566549751927,1
3.880739605873509,-2.4271307304188348,1.2539027787429273,1.8205737666189254,-0.008615409955259347,1.6975176047067435,2
1.0875068188198547,-2.052582270509566,1.0236792167471382,-1.3534862336576121,1.8700714099365967,-0.03661094221143979,0
3.2347928873213565,-5.186065429902384,1.376710252546023,-0.15169721688323357,-0.7048562779808887,3.9612246004932343,0
0.6740098499626856,-3.0610417547273228,1.2330521331026842,-2.127526636993424,-1.5066772727146458,0.7567028981418422,0
1.6322237598710547,-5.552660472564849,2.7162426484891853,-3.154863463527747,0.5922554702910237,1.5058022971052982,0
0.712702935719118,-1.0485987782731754,1.614399161447181,2.387207568286502,-0.8273295442647621,2.508724508448655,2
-1.4739916910553785,-1.1796444641020316,-0.800205475933468,-3.2415942495671173,2.9756790833702977,-0.16990933766068195,1
1.950030709002649,-1.1003520705184617,1.7091565115498577,2.6061349156277576,0.028026965644958195,1.8065620970613474,2
-2.742285181408616,-2.1509547031294343,2.6303022665429907,-0.4660074337242872,0.4753257535346714,2.9414563628570023,1
-4.364023369713719,0.6217455484682977,1.264821158665129,-1.6137596760661657,1.586217531794399,-0.18429454990182337,1
2.2599980595238094,-2.0649352271799093,0.9149585698023501,1.3960656459949896,0.17293798033367308,2.1827724355310534,2
1.3841185142558994,-1.476159859816774,2.351996002639786,2.4419231691951815,0.4663479391050301,2.1709346163675756,2
-2.4723510811643665,-1.4746148493686217,1.332013874983642,-2.8692745261207087,0.6269898709834222,-0.01583905142227371,1
1.7409418066368156,-4.540145136488901,2.0038263209243072,-1.8711188740241773,-0.19716676258900875,1.8472242722460233,0
0.03280152845777007,-0.2370991157941853,1.828094556829936,2.416864375030592,-0.29238177890628286,1.736252959661282,2
-2.095287947835472,-2.479915490035265,2.0628906538661136,-0.1677943255766412,1.3343838045290917,3.638644523938628,1
-4.870686811385776,1.330076173021819,0.7898527230454818,-1.7262615248478363,-1.2962048547588692,-0.6261836961658476,1
-4.524018728732058,0.8380045287114779,1.0284071329511937,-1.7131814788447042,1.2697677643194047,-0.32441761884705067,1
-0.29001128818727695,-0.28972243569441103,1.1673945457108568,2.482898981241862,0.7061907057854803,2.586119395341103,2
2.9120036469287456,-2.336206381967848,0.9532603719518113,0.8958088549671341,0.9622465958823805,1.497865344886341,2
1.755965870932442,-3.4629038969171977,1.1929271522762297,-0.7683654531671934,-0.25505872971149046,2.034240759985382,0
1.275537416127655,-3.0629830950906918,1.0833821147790763,-0.829876041387391,0.3777022920204848,1.8285106965062354,0
2.7779332291259,-6.2225699029857955,2.5366464949311354,-2.148894464110949,-0.41073225926381945,2.8309962667252107,0
2.361014880122979,-6.370174472550996,1.6486250284539474,-2.7040544201445136,0.75151377072588,3.3623955149083677,1
3.3319953083049265,-3.4493520912807947,1.6981326973792605,0.10005860726282267,0.9903186030285839,1.4112876901943334,2
1.3407572756280384,-2.5535750811053535,0.34104530947624156,-0.47227151551556723,-0.4272292526483655,1.9366246204601212,0
1.7172513796548243,-0.6643679744698485,0.9601689495552794,1.7869973997720894,-0.797484531885973,0.958782516345609,2
2.0019733400416517,-5.19075832029959,1.7031630964093603,-1.5760510403575716,-1.5615916648554464,3.1255145682399172,0
1.4767993582723247,-4.723603626038287,1.5624502685930766,-1.2930823324562526,-0.5247625625643664,3.2573138039951077,0
1.0564749038465093,-3.3607732132485966,1.905463304678394,-2.0681879781690213,1.8299951324635695,0.5049544987943351,0
1.5763984610555903,-2.8237305268367647,2.366355056107081,0.5044116191679324,-0.05513510366123175,1.842132968796915,2
1.8371404218128367,-2.9281342173180516,0.4295211995800563,-0.42797008694439964,0.7398147876040655,2.088480430846885,0
-0.2093259775677596,-3.2493451237514783,0.7617415506559928,-1.5707687803871244,-0.4774135125650104,2.6483954874189193,1
0.9867299860171124,-1.0153749680789539,1.9808516604672373,2.140599659452506,0.23902952195607197,1.7267068349085783,2
0.922929959930037,-2.4336188339866593,2.991230269698806,0.7398159330391598,0.6642704604754661,1.6098041010498414,2
2.1931813995737457,-2.309800256830274,1.6687944290032934,1.456167059417298,-0.38319669283800223,2.1427239632530686,2
3.519710789985293,-1.5914162769849889,1.748124664505751,2.0065602820183237,0.7724106171144223,0.6245171678277159,2
-2.106550985846548,-1.7144991955695454,1.2501932062602887,-1.812712698710536,0.6721436749977836,1.2726560490486118,1
-4.1975308815628125,-0.21901258634620002,2.2056298896462074,-0.24513248514677444,-0.34959045502916014,1.7797317744322747,1
0.4933218475371579,-2.859158210238693,0.9554919668650614,-1.613984936416073,0.31111734435888794,1.3574030831448438,0
1.5472215673275713,-3.0535697386104976,1.4527514906345607,-1.5079373862486254,-0.3551167891910451,0.6053587551380397,0
4.390070424293177,-3.3976551608399674,1.0994446160803264,-0.7294243192078922,1.2030059061005158,0.01434150887839003,2
0.37160532210585084,-0.2654128393944484,1.1396157720337006,2.3088604349678814,0.8133768580950558,1.8674985401078479,2
1.1015185468817283,-3.247747778847987,1.3478021336995658,-1.6352628676229648,-0.26543658286069777,1.1636259912934306,0
1.0442234059014688,-3.3830653077183914,1.86384758631835,-1.8639871844598837,-0.24915036270918411,0.8004754997823337,0
2.0975587540543845,-4.729788636145633,3.01646157005304,-2.850821903594287,0.6696148274053746,0.07689233747891056,0
0.8595945765658046,-2.6577008138044014,1.3681605832901647,-1.7453839759938445,-0.07986465063322054,0.3543225133772818,0
-0.24671614414293663,-3.8845061082605277,2.407648594013742,-2.3450834566172487,-1.2936438663131384,1.6255443423441873,1
-1.6995537514076833,-2.5952629453324967,2.3140886572622015,-1.794166831729213,0.8226217844124888,1.5369987924760324,1
2.0127474287108686,-1.0606336153206355,1.0811739060197383,1.570187499806139,-0.5120969134418902,0.9871332272192637,2
1.2060982595034402,-4.068129267131701,2.7587697266776177,-2.7422078413174242,0.8235052204323126,0.0951934496380209,0
-0.12639739139029382,-2.654304851147942,-0.13735553416150226,-3.443595922346832,0.20026538739366703,0.2660061375771887,1
3.1857364211921873,-5.360684749909147,2.0846730458418263,-0.7950742281132279,-0.7842709300255281,3.0607825743655077,0
-3.0588905001211555,-1.0510237682824264,2.138981226895384,-0.9039996059885091,0.424772650551317,1.4341661924951117,1
1.0091457169566613,-2.8612015645750635,2.1488225309642073,-1.9090908592105227,-0.2034450974992312,-0.1780000026643025,0
-2.1916162984377143,-2.27720057126264,2.8303762347668515,-2.3705512221856475,1.697305266386939,0.46445570717707585,1
-0.9761643349598624,-2.379363715002066,0.27499324236585987,0.0813717301611454,1.0333018813781756,4.124957938819992,1
0.9057898292356259,-3.2929859022592822,1.3598620703810995,-2.5925823775005696,-1.4563699221440733,0.316879479657598,0
0.6692819884188217,-0.6177619520638118,1.7275610133929842,2.0950364743323915,0.17702394723540255,1.5144250205156113,2
3.5179116920799185,-2.762823553669255,1.538080328480945,0.8631071484119056,-1.9616796414027864,1.217210889438493,2
2.02282209974107,-5.317753233857834,2.0574452101181326,-3.0390240030999762,-1.0492711245751327,1.439710297673877,0
-0.23691232022851438,-0.7634405530241202,1.7903979416237998,1.9989954585100749,-0.8304012529895156,2.2769770012595796,2
-1.3510343785995933,-2.763817108468677,1.4517532328781042,-0.9821218612151447,-2.337448192228452,2.99840621439135,1
-2.82868782805709,-1.2926056161253843,1.497680958974016,-0.9568375037972947,-0.983608768834909,1.988806936830102,1
0.6850986656921016,-2.0504166585448846,2.384335884883751,2.1503770750282714,0.38919478384489997,3.2040664119421765,2
1.7494425377767164,-1.7926898490915515,2.2321910246257044,2.025150476036013,0.07401234004624017,1.9731861326738207,2
-1.9836262303132626,-2.1264177361715073,2.425436192462696,-1.5411517490623319,1.133055513939788,1.2751701327627853,1
-4.320585521391175,-0.3061039793481042,3.0454404102936543,-1.1613449446790405,0.04750947523837335,0.41783305425923145,1
-3.715437052364762,-0.946645001066754,2.3028645116461717,-1.7539400603109885,-1.676003945458465,0.7392776649767105,1
2.0355579065146316,-5.363374776937778,2.4409062787575313,-2.5886724712702938,-1.1177956107532332,1.7309808511804479,0
-0.6203273636032538,-4.350064967673193,2.5731661866340247,-0.898050791597232,-1.1704880684073256,4.074971635630632,1
0.8788022207512158,-0.22203969215500763,1.4817071297643454,2.8555398697617154,-2.84666568700184,1.782086030955673,2
2.234732210962125,-0.7449909786880535,0.6337804926337671,0.9902694870842955,0.13159206055283298,0.021845118242810102,2
2.639767000010058,-4.768180592286299,1.7742579092387025,-1.3714635442655019,-0.6398490441899127,2.1942919070733864,0
2.494716620848937,-1.2885219555712408,0.8188426451330764,2.4689139798352535,-0.22715288669843312,2.117838374656227,2
1.4723930939455387,-4.930596328633723,2.505455446068135,-2.6806322587207854,1.6975955285207467,1.388638406494978,0
-2.902673855222169,-0.925908103938011,1.4488340705445317,-2.0860855313219457,-1.3009272518972064,0.2994262452672414,1
0.907363593475573,-4.358537509114792,0.8769608630695869,-3.271332421486134,-0.3750030487109876,1.4513151562809348,1
-0.9755836977629904,-4.032191950755613,3.1255531658276094,0.6555496344555258,-0.07699117243405008,5.220832573876757,1
2.1505856556964242,-5.423114971067736,2.368964699131049,-1.7944630800585986,1.6537158290181646,2.654154671062871,0
2.7240826369152065,-4.792075393114319,1.1048165159138368,-0.28852234495139095,0.5258050386579657,3.8153710851444584,0
1.1968362714850922,-3.9272175106359235,1.8439076575492277,-3.2195985635837046,-0.17482076029253613,-0.004526779609066445,0
3.283696135351705,-5.937747146754575,2.4926050870972554,-1.657802847095088,-1.5702129214398775,2.5970366263797384,0
-1.5721650837095198,-1.981936185718225,1.155763433942129,-2.0684943945062253,-0.4221867365644319,1.0330763533031662,1
0.2187678348293749,-1.422592106828712,1.4521506558992205,1.2890460796131846,0.03544298387036751,2.335247134688942,2
-2.1382715514486033,-1.5978667032628553,1.6602843880052356,-1.5986002319501667,0.2715052860658091,1.0829249888165493,1
1.578558882273584,-1.0833200292815293,1.265829189203133,1.1869930120900887,0.463498088014188,0.8064700254062719,2
3.044659082271842,-7.309735497810212,3.307336122920539,-3.2078826207871085,-0.22466466394531925,2.5168767178547498,0
-0.44617309971395147,1.0254015210274918,1.4302319926894165,3.959827392973674,1.0986389561664895,2.237234464531278,2
3.4494814983954196,-3.6220823612876956,1.8017027855237868,2.0654006933723483,-1.8735420864942216,3.6686294486058246,2
1.5262568182065217,-5.042934538337917,1.7834748879920892,-2.904169642134626,-0.855061214876479,1.757700244977667,0
2.9176104720030036,-6.465859018626354,0.911219867805393,-2.5676406688806743,1.9887038836007778,3.7268226801012183,1
-0.102885063030967,-3.7676531104807585,2.0108954183645777,-2.9263110190536725,0.828321540994887,0.9744236525787089,1
1.6071479505878072,-1.5149613581557615,1.837557126342859,2.3407765078455567,0.005616109260214159,2.2954336656315952,2
-3.3777835669764285,-0.5668279579815438,1.635259829747921,-0.42179012654282166,0.2834168323885955,1.8496650211870311,1
-3.037688474157802,-1.7115563208075097,3.1377719826910537,-1.0123518908208373,-1.8486341314926809,1.5794186141261348,1
0.43565608580772963,-1.3456166099704492,0.8559908352377881,-1.3711461517609174,-0.8317874233108893,-0.4698858603350706,0
1.4974380106751264,-3.191189345379936,1.12235469910754,-0.7006506462349179,0.22546948570979441,1.9602045750807133,0
1.4400019274449576,-3.2324433666731474,1.3896005227353978,-1.2104496470967276,-1.1615244700144023,1.3200534664061707,0
1.8997109283908133,-2.0462564553184146,2.0383629044116045,1.5284848789131669,0.050519327955087116,1.8119529530548564,2
1.6129489528669667,-4.746564272820236,2.2526833227668623,-2.589894228377383,0.9369675802457126,1.2845453461271108,0
-1.863186070407689,-2.3102422742445183,1.3636535570682429,-1.826535126929352,1.4796425710041494,1.8610923416059186,1
0.173771395297728,-1.4978836807232838,0.8195751797053258,-2.0582585534903455,-0.6035775267011758,-0.7784934449091436,0
3.1072008807258573,-6.532680889361484,2.868973292146773,-2.2642637055369397,0.46751141114186245,2.6751229765058486,0
0.2153949157939643,-1.4125292905757747,2.3875780238760056,2.284959454508373,0.1566645974352347,2.782139218845194,2
0.36652689524965054,-2.103590797511702,0.544524353534874,-2.160238169973031,0.017959717149119665,0.03171984413147855,0
0.6637762865424375,-1.3864729339625586,0.2813766051044415,-0.7549219710152624,0.09734666139088294,0.48569007176365786,0
3.0143595641748284,-6.79207656822528,3.148787313988815,-2.3583335218420234,0.639800172839211,2.830186143910944,0
4.041988557709922,-8.501099261784185,3.138919495213156,-1.7419823195573798,-0.13020174009306182,5.216471364513297,0
-1.4596976883263246,-2.4018052634138605,1.3395175545071607,-2.227644396353893,1.775181694308956,1.2577149443437219,1
-0.47038651211396565,-3.4225656905094617,1.6745973605003057,-1.2112900472850014,0.5229497058126105,2.875094214842079,1
-1.353714840860945,-2.2957073926911615,1.210369216652735,-1.8374262525114633,0.04493304043122463,1.5396749854901455,1
-0.6699935353204516,-2.8380670194905493,0.5659363261306534,-3.4428711157215695,-0.4713170655553495,0.47361833864721303,1
-3.95640408146138,-0.4790946270183556,2.0021203982619937,-0.39914399933916656,-0.690658876658509,1.9423158260876434,1
1.6764733454671779,-2.5127102778706187,1.9518768439709941,1.4681706288069636,-0.9304652612610194,2.6570201973394036,2
2.9494258893860335,-6.130355246726493,2.5088183926334735,-1.6317861917195822,-0.7828295429226437,3.1533612333973533,0
0.631669344879688,-2.1563592950832002,1.642755639491694,-2.2987345502866026,0.5860330869270285,-0.9987390713651181,0
2.656485026821847,-1.0336142505276686,1.0278468567221082,1.5614278394689372,2.9130976670241147,0.4780214490210788,2
1.0547347412913464,-0.9594587820394432,1.7221579154133637,2.083651074814706,-0.5119596101132596,1.706643517037677,2
-2.1127419335089117,-1.3171910976860277,0.9040620028314369,-2.551796265145609,-1.2518851589795437,0.11958415712709325,1
1.0994450975878722,-0.0485936970226899,0.4249035259696965,2.012583032172139,-0.13952759198818016,1.15153349388317,2
-3.440644632633285,-0.6185903417130569,1.6399337361470356,-1.2791725132088898,0.7513418397420693,1.0251869292448392,1
1.230011912538628,-2.5287491716111004,1.220086477241578,-1.5860377042384202,0.5008314641526717,0.15740178156767848,0
1.6021331910995116,-0.3983650888946848,1.0297119781808983,1.9791632638571275,-0.4639746187852356,0.8239622371188408,2
-2.2056958688500377,-1.864604648639111,1.7901290889309218,-2.280583034942369,0.19934905225812735,0.6833717750699015,1
1.8931849553451476,-4.325693929642869,1.668023895189401,-1.4120933920872925,-0.06538581384212155,2.152508126600738,0
2.727093689318922,-5.51420901238019,-0.2618583190427908,-2.988362782340359,0.5291024822394104,2.823324383028578,1
0.9233367618602975,-2.426760056347158,2.4315226855880647,0.8663210796776086,-0.8915409325271941,2.1213141791211494,2
1.5011936215737944,-0.7964540087134201,1.5815365176443072,2.0468929917725123,-0.5101861886025787,1.180115333760605,2
-0.4196129900052876,-0.6506695071194488,0.19843944227074073,-1.0703627854792193,-1.1383027775332728,-0.04302255910998731,0
2.82635164255255,-6.8510864363931265,1.929545042183537,-1.968826121056103,0.9989759792247992,4.323587263934087,0
-2.126525371786096,-1.3287001721925806,1.0592281504912529,-1.649086337786136,-0.931527585677918,1.0362346425916187,1
0.31381852210913697,-3.0219096686400846,1.5520920717336821,-2.310375684034627,0.4773817159000763,0.5578863382980701,0
-1.356977667469148,-2.588181279331645,1.646263095109504,-1.8983377496013776,1.8484956285375869,1.603828644211267,1
-2.493693672745385,-1.9213244156112017,2.0400116745780856,-0.3654306308385513,0.9025216519599624,2.928955711858241,1
2.2409761839292566,-2.06736832596097,2.419589767027665,2.463354279885641,1.3209152953715766,2.349806530634226,2
1.102178971265981,-4.182327281476307,-0.4455040436902784,-4.582778572240958,-1.0733601665096708,0.5016253248418641,1
2.269390349893971,-6.68928923856094,2.786485625373861,-2.0822517668409053,-0.5677164965201932,3.8067038717241157,0
-3.8035900461031487,-0.9478306229863606,3.078643063404412,0.7239949666695404,-1.382894003060906,3.0109454109156504,1
2.5830122540064355,-4.392203470277923,0.9562450354798875,-0.44536836640542155,-0.14247814824557217,3.2695389083622914,0
1.422000263859844,-0.21940106214966204,0.8103654581178763,1.8073769207038435,0.3845255698504402,0.6623228842708659,2
2.1648007979886223,-2.8554132445270164,1.7115918084671373,1.215767040455463,-1.8698839264019151,2.666099478417341,2
1.919460256822502,-1.770515899777415,1.6096276060982606,0.7619576576223256,0.5272172152487676,0.8423514696869376,2
1.8694791241866962,-4.318025061310151,2.173828411614181,-2.245774092139013,0.24814836844114102,0.8949440278987371,0
1.8086853755423644,-2.832978167935961,2.0708616730820992,0.5756761382029765,1.1356191744665665,1.9569019472570668,2
0.674294266825646,-0.9236576545803449,1.8113747547567536,2.128415423302021,-0.14483741734544658,1.936245034039962,2
-4.224253529019894,-0.791264145495711,3.227672437920436,-1.3527023919432932,-1.1152925956985933,0.7156726570760206,1
0.9788222143864669,-1.4301995046722564,1.9690701434461348,1.4208768335656017,0.14051446192773417,1.5523744141910996,2
1.331768611152814,-0.8999652675342488,1.4979418447367354,1.8278823251888652,1.2982866375896998,1.2773996644258578,2
-1.8111330223990685,-3.3400400700137753,2.967981947642693,1.1001358689073772,-0.7467535032405564,5.453552087697865,1
0.23283739908040757,-3.178817189302724,0.824943257322685,-3.3049693012579575,0.25765554394704365,0.2493937341100596,1
2.000758950053755,-4.524670329255981,1.5236058910992494,-1.629932322828683,-0.49940564859636954,2.2182355199998782,0
2.129255807975882,-1.8536066583681423,1.9069511034048778,1.5019694435039748,-0.925338393108225,1.4144822298818913,2
2.838282135027359,-8.144499240134305,3.944119192485898,-3.420051087003773,0.7974613119607741,3.2246026096579286,0
2.66557831541952,-1.5193132340620996,1.165985137041398,1.1991274113047636,1.8299078639764472,0.6855870326635021,2
0.0626906530721103,-4.098888098830012,1.4882844509234976,-4.087923595492987,0.7117866251420294,0.406164176754479,1
0.859288971280818,-1.0538018435678724,1.6832064046312851,1.779208370812475,-1.134648746231587,1.6859387633299039,2
-2.1210126872156696,-3.3580191325596025,4.473613276783889,1.3188192916186126,0.5716632252356368,4.931314178286086,1
-2.218469979828793,-1.8277748350013843,1.878740793079396,-0.5300848530861315,-1.0939867779767898,2.5088912959805376,1
1.1853286112878272,-1.80060865561481,1.780046316804172,1.6485301155388188,-0.7798319406438984,2.313456755486014,2
-0.9319539168561608,-3.0570311092041096,2.539881294677795,-1.833459334102476,0.013423125463119497,1.4209056852485165,1
2.843527360513801,-1.4186257584152484,0.9300092475354729,1.7113048050461481,0.070989398089185,1.1273719165242344,2
1.1227960261542866,-4.814276237283625,1.534073662668893,-1.955764624682529,1.8340648580694414,2.9513601585365397,1
3.4270243961466758,-2.3561779088296415,1.1723987183911424,1.2187104354576506,-0.49819918639308686,1.3360848370820544,2
-1.8657846211601354,-2.8208221253466377,2.617957690092528,-1.8542116900893761,0.3345543197368651,1.7203928048045685,1
2.1287301872694973,-4.842683837648035,2.204524895620246,-1.9889848260557286,0.785468210855733,1.722340628279501,0
2.2734924103970386,-5.082014384916217,1.9768156888049835,-1.9686347272858815,0.900380257769512,2.137744024582441,0
4.029987203957635,-3.2299641231703498,1.61395834398827,-0.1731107177192419,0.5522226259879105,0.3093300755514592,2
-2.7161944604640693,-2.073165941387697,3.488476241021025,-2.451645977202654,-0.32307640396364745,0.03247443936729977,1
3.185773564216407,-3.80023239791629,2.0179573220735567,0.3900193921821329,0.5478631539068504,2.13700764400742,2
0.9404810014238149,-1.1095442406396607,1.842140975564225,2.915755833068416,-0.08314194394101135,2.849084078322055,2
-2.6991231640934745,-1.619320971934694,1.9861897016454644,-1.1400947902780572,1.1060422290209306,1.829630213538387,1
2.09118546994811,-5.547434856420541,1.9382345686877023,-1.7799874221250556,1.5753494540053452,3.1914902785059027,0
3.248428818334438,-6.209153033426785,2.9949092103375685,-1.6225907644026372,0.4045933078743866,2.7157549560032095,0
-0.4468772126409861,-1.5219789164463746,1.4759354130510678,-2.869723476938421,-1.22978932166104,-1.607700743596242,0
1.5346780218435756,-5.758225733010008,2.9259228646156448,-3.3481003192734757,0.5961919913378515,1.5245629323294672,0
