input_1,input_2,input_3,input_4,outcome_1,outcome_2,outcome_3
-0.8327033952126445,-1.122867207853634,-1.6401847928661288,-0.808106483503315,-1.279357810025777,-1.0906620389562263,-1.9386251475083212
0.489439893021974,-0.4727017406721019,-0.09142035982568147,-0.38007504648223595,-0.5371999164754331,-0.3074535495413084,-0.7594502683892733
-0.011839712551246884,-0.3234195692880089,0.06906258011729954,-0.3113262058366616,-0.3535941714704819,0.5541296933076,-0.13750645687927635
0.4731320016262306,1.1556663565479732,-0.14931103838537718,0.3529202335942807,0.374785999507988,0.787585238546274,-0.5795398119366065
-0.1905488449152934,0.553083782119865,2.245563782733571,1.5480072227350186,0.01673547238708709,1.153412096715329,2.386904764325421
0.3003054457236329,0.5056571870198624,0.7872769561420679,1.3742883057016781,0.6560164634618624,0.5789637740058112,0.9379160952708481
-0.1327668199214302,0.01525590150760733,-1.2337356033094076,-1.2852485088234582,-0.5620624864885055,-0.2991733526929419,-0.7136886928772488
-0.32361463577041744,-1.782479774476763,-2.109731268483826,-2.481887839547874,-1.1262439708557996,-1.6747337134293485,-2.1677311528071583
1.2804789977029372,0.9480174665202048,1.4221497365753213,1.0359920971948726,1.0833975591961629,1.407752015519855,1.637696379019745
0.5374579307415411,-0.1810844602920012,-0.6618162752433994,-1.1837225336956894,0.43804575745043356,-0.044798183020380994,-1.0668183903820614
-0.12238209882371952,-0.01091953871504392,1.0945821837169287,0.6997389730972274,0.19641568622031716,0.7055427088907326,1.674895226665295
0.13797308029419308,-0.805712140309188,-0.7715527154367416,-1.0303164774903035,-0.1153541729976692,-0.5906013414792,-1.3762135579041126
-0.28061633614556225,0.7581672688897464,1.798173467554754,1.3836308295357016,0.39236520476385106,0.4393092185641296,1.7371863660384874
0.49727916340233896,-0.3548179888979642,-0.7430042021494365,-0.3134647943463424,-0.05795305464176066,-0.05003751354049302,-0.06399652127592054
0.7903905197014891,1.001659204785319,-0.7696405229211498,-0.7719130131259573,0.20114202791793945,-0.10826315070312897,-0.018964752838268387
-0.9278746375903353,0.2946755583118241,1.4534721943750375,2.014121429432042,-0.6178219635343065,0.7989302613288933,1.623925341415234
1.4256080152701243,1.405812233825162,0.0024690734475005804,0.06259948937345458,1.544487429043217,1.697712364494142,0.19875567980061248
-0.6681001070717707,-0.2430524449116282,0.8176447283102355,1.0417067430285476,-0.12297292348615635,0.6689903195629925,1.2027750855922912
-0.4530299104936389,-1.1564902499383645,-0.10789263838549099,0.07935420803062017,-1.4385790857100613,-0.23753412937514595,-0.08572208846210441
-1.2878984845449537,-1.124805224154522,1.0551306429919494,0.35842508944621,-0.9570332430792543,-0.39660446299992597,0.6628051262727614
0.6245041281137902,0.26357623706536415,0.906682748157082,0.7042845539591273,-0.40269971714684055,0.31182397776743503,0.7020779587841203
0.3557096679831041,-0.6751240620959594,-1.40250981991214,-1.410798535645467,-0.736388978981044,-0.8035581619923093,-2.1078844270651396
0.21878597363378077,0.6052672660223204,-0.5754461933709436,-0.3531576906817222,0.7648034004038696,0.03040879854016041,0.22263962419304628
0.1889630520804334,0.7453036211040978,0.5726272585714567,0.1366303950742457,0.5458958302362428,0.761354962388666,0.8732824536341393
-0.3142901923861936,-0.43539912786989987,0.7870243915748631,1.352214396421584,-0.14207800174432011,0.51678004329181,1.4973322086191103
0.8441842849236743,0.4205998082946007,0.3361669037563526,-0.16789926103245836,0.3084173509498099,-0.21790139570941897,-0.48028933080035036
0.09958424839437666,-0.16846981225577504,0.2961796414793171,0.41282857424001135,-0.44998092153543634,0.4152351570439768,0.09531200032405818
-0.27541318929121755,-0.03535725550903488,-0.4571572940338744,-0.09728101997693472,0.17972322361552573,-0.24475352445216064,-0.6107600622404408
1.4532789330407174,2.590346351007609,1.558961526097847,1.0027352258930635,1.8416480291001218,1.8477303805228185,1.3419629160203996
-0.511424093719872,0.8379635618877761,2.4136475302541647,1.6167504340468346,0.0132483285903717,1.1189861889714936,2.510876885007374
1.0367373628126593,1.154902089439503,0.6698457013209653,0.4687045041994867,0.23228004201767471,1.1964632073044539,0.3752498897239427
-0.9351674216249759,-1.3045289591801867,-0.03824659363310301,-0.2686279451362226,-1.3141445233231468,-0.7904258809008886,-0.312568841896341
0.7793126187610264,-0.29199942460858297,-1.9290934376407307,-2.1496802162953177,0.6240290872880195,-1.116792515028051,-2.958444184411113
0.28724158433773106,0.08931959060652116,0.25111478775129525,0.33690555257642735,0.34016889763510444,-0.22394370500751476,-0.07476650649135673
-1.1439881941656658,-0.6661080347190961,-1.0160606982391458,0.42031094712309236,-1.0514450278826217,-0.8748698537087668,-0.49580086968069664
0.6302272394281185,0.9570521708673327,1.5919262902630495,0.39396017766156416,0.4226736292975073,0.4323552910141887,0.3871340297244261
1.327047194663621,0.9057249377781058,0.08885587405682377,-0.11598706589267119,0.979542287178796,0.29925118916143967,0.6573451842741636
-0.11960603958762595,0.5916807639551942,2.060709691691181,1.7488768720562078,0.8099658394352295,1.9025405034064269,2.017932601852404
-0.2974134571958516,0.31796792960619075,-0.3105466193344991,-0.869404023813214,-0.1264592828229704,-0.7089875466746165,-1.001733131906187
0.19019933746821252,-0.11603432383514592,0.12207324762790378,-0.2418507014870383,0.051871417686847,0.49201502182555507,0.2358188121867919
0.5086793313582828,-0.10012412000333454,-0.602985767461382,-1.020076277074688,0.7949584508686309,0.3798854030221838,-1.1863947634565724
-1.7706385829881086,-1.0623000396019233,0.3311806943362833,0.2979428170780484,-1.7808695648807742,-0.5613470670368149,-0.16372243352660823
0.46371774311117475,0.17395336473903142,-0.5472362283450731,-0.687532799341207,0.018413624395131223,-0.5596792637332967,-0.495014672468179
0.5050650453323403,0.9203039608509345,0.26336505017010176,-0.5110374786770049,0.5607408055681922,0.4686591806632746,-0.21302721472052782
-0.30492260370367824,-0.7051364810616692,-0.509162704407857,0.6633085725301496,-1.1185888835197968,-0.7417708544459589,0.5783640494247634
1.620122218603002,1.2041571505089683,0.9370007581013409,1.0053445464748232,0.6972223828565922,1.4158557499861621,1.629219018108026
0.33789253998556135,-0.12581313987535797,0.4332949374015488,0.8559271364958784,-0.1351542516190411,0.29227102675775235,0.11577316460931317
-0.02286322618198422,-0.008215521120033813,1.4018325096270128,1.3913661764948835,-0.31301434061488437,0.5826642678251099,1.547383009065198
1.3716545437947816,1.2742778986391237,0.5807251299004293,0.7409436773999077,1.56057764057777,1.1710109637595087,0.37236220363721806
0.8417968051057887,0.9628870825942284,0.7246820073021901,-0.3954085646622104,0.7027032604310677,0.9349248616185158,0.938966806242201
0.7051189532033585,0.7051578265872106,0.9792618126750527,0.4659488304094069,0.6018043351987674,0.977060272723193,0.6090114156713294
-0.3746759113160263,-0.1963329684839446,0.9153924376536047,0.44823751120025906,-0.12729943918656636,0.04874466074843886,0.43994119672802484
0.17079558524418337,0.18160139666272898,-1.459903000785281,-1.3341253887507514,0.23055838802073042,-0.5372697659604426,-1.4277117122071623
0.975601903436531,0.4865813625407112,0.07411839212814059,0.4056910202120474,1.0858037433565326,0.37334461166388383,0.3448995250675974
-0.5893281979859326,-0.3725829918548763,-1.2685961702773922,-1.2028105816621653,-0.6725092937878094,-1.0898533961905705,-1.6868926757140454
-0.8434550875729848,-0.017861767811541363,0.24550848214595675,-0.29257812936528504,-1.0522418675467573,0.009611688184298618,0.6107024276388292
-0.2175304158085844,0.2738437854262264,0.29438191781154144,0.03316891007268101,-0.7526509439031481,0.11111942858885182,0.07014583009230867
-1.9669141493065947,-1.4755285653517056,-0.33963415489113424,-0.16515962183014582,-1.6084978916254764,-1.2029163891289398,-0.41603823819421987
0.8177031707390531,0.8287604163803662,1.2174779352426768,0.41320937463768537,1.3042292857861604,1.0862538076660917,-0.048537483477534504
1.1955302241564092,0.9097409884299956,0.9967936585832948,1.2083701574630723,0.8890491705638023,1.630625857304718,1.1267827748476817
1.3944281972753167,1.878878768148979,1.6736002240582797,0.49431216891398044,1.567534449574186,1.6450387863350113,1.061192847176696
-1.3335271253382277,-1.0440255178847573,-0.95434942816572,-0.21488693772494472,-1.8175085771552626,-1.562069556121016,-0.7703642076695323
0.27751421557955963,0.3451094566802787,-0.027758832341742923,-0.2841486718334573,0.8784313314698284,-0.4597175003501424,-0.5278511120472837
-0.3399167731373739,0.20750996954531203,0.02496447419058244,-0.26516076728936827,-0.05643611620600339,0.3043235348839362,-0.35398815817891405
-0.7562238731375551,-0.3698726268341726,0.45854204810110966,0.32238963997225023,-0.718569169349631,-0.4199788645124302,0.4272843596601847
0.7708078339603258,0.1501869818774604,-1.4498550139713053,-0.23172639695244202,0.42331479281383644,-0.09926099928737991,-1.9545844400218488
-0.16331916837674498,0.4587294209106575,0.2462312568933846,0.7049949897021831,-0.46045402606219943,0.14211382331765424,0.4268140851691303
0.29618281368786425,0.10905866404429457,-0.6272548614622773,-0.7232666718816264,-0.054651722745758524,0.02701932994447981,-0.5406605703487786
-1.627947518626312,-1.4039585682689504,-1.9981697573393002,-0.860110667469193,-1.7304493310727311,-1.5372670125745742,-1.2927297180450539
0.7340526065388107,0.4615274097008825,-0.4899008510631062,0.4508726797004413,0.3008650832524169,0.18546585955652345,-0.26241335319060133
2.2111709108167843,1.566624063288671,1.0107998494407842,0.20115821087927344,0.6959658389210205,0.9007649059901383,-0.2637248683023015
1.240634873991977,1.095572225621498,0.9530860217808712,0.49343555894917823,2.064302053438508,0.812829180595585,1.5120833605244641
-0.4209981090678223,-0.3564820950625623,-1.1355049980961276,-1.4287816659737524,-0.6409261065950986,-0.2330943439984668,-0.5656606740014188
0.9626090129685605,0.5297459868337838,1.3058781515110751,0.41318696217517203,-0.051691962708517114,0.1962560235018227,0.6996960782410034
-1.3231652935987805,-2.249554520197604,-2.245259892304694,-1.355526923934313,-1.6546670864530248,-1.691758619159237,-2.561951967209524
-1.2071572882019188,-1.8405069231370041,-1.62668100890052,-0.5693973638455057,-1.8853706324373007,-1.6668530503981025,-1.6329999526670187
-0.6068834302659469,-0.8861856770152955,-0.1269076911862173,-0.05511175899071216,-0.31331444757763693,-0.866311317365869,-0.8099688838140761
2.0440040543990534,1.5456684775128944,1.9629434516383248,0.7682282812669387,2.642677581570914,1.393320783930629,1.6728902373543335
-1.163886925397621,-1.390110503713299,-1.587083571143665,-1.3106472454532978,-0.7952260113695904,-0.9434615537100028,-1.1847887908950407
0.3078705163193636,0.5506000857183867,0.1327278521764111,0.42934042787000837,0.5289335845595043,0.8881072989058079,0.6083389719949923
0.7076676842273113,-0.21117964686149648,-0.1437019830101309,-0.8778523614439199,0.4410296722956461,-0.2245083226324243,-0.4112206878046644
-1.3479645381205771,-0.9529173360062024,-0.8176099302328028,-0.5885439714033833,-0.9519623301220953,-0.6714215613472865,-1.003877992515151
-0.062230463508376244,-0.7362577843149338,0.34209560869380795,0.3280596827986594,-0.3445939317899268,0.8269713715018088,0.6488370209407568
-0.17656180118282083,0.9118511568356453,0.355389558076873,0.3802750402714662,-0.10899054744100137,0.05630087487427743,0.13018480922245368
-0.7303543314422314,-1.1555818228512196,-0.918701133014748,-1.2301406734977989,-0.9310945537964949,-1.8228890743515431,-1.357396815246953
-0.06336747288015165,-0.2021722255521642,-1.4336168507450848,-1.403479080300891,0.3371194223268643,-1.3078464683394417,-1.7829484542492382
0.4270534794735197,0.3822839510745748,1.4204594956968077,1.7547564544228567,0.9590581364169671,0.9830537368464924,1.6086643275481194
-0.27610726794284385,-0.33858214623286215,-0.4279214518109742,0.15828272271179802,-0.008204032714155901,0.9009578779012858,-0.21331568879512283
0.5160844694975578,0.4708015635429708,0.6426635678861162,0.21322398219191802,0.6795780382579665,1.2132475106687262,0.26401715912017276
1.0721658999211485,0.48526069575548725,-0.5966685985464806,-0.5921782695907394,0.54110159107239,0.2578134913959864,-0.6713289856352027
-1.7652266698343064,-0.12990951590136524,1.9648838479136037,1.517766811675579,-1.222379389446965,0.24223163684164573,1.2236976064000444
-0.37403282300768936,-0.15644408217278521,0.46894636036188964,0.6860721669690568,-0.00974000341563478,0.5261832534351719,0.33416404925144394
0.5767150917445065,-0.3252170603106316,-1.7685651435711982,-1.5118266739907091,0.7826020428605897,-1.0681752025957665,-1.783589067191849
-0.7369070082758187,0.1561371661821233,0.8596210152606865,0.34917457373078137,0.2325107764893957,0.6355548028177188,0.6305377363420395
-0.6623998187447553,-1.510806151778408,0.44297195313099075,-0.04099967880163352,-1.673650149063593,-0.8120383620350167,-0.2561999204698882
0.36796673501914207,0.003766116007623846,-0.5296222229562474,-0.9275062312688878,0.7641844904522828,-0.33635778858819737,-0.891641278766607
0.11338929545164537,-0.2930979545981578,-0.5135711288477857,-0.6147442070619277,0.11672879363633785,-0.27309284170768444,-0.07811111239630897
-1.2025442338159227,-1.1730020530544298,0.4943488931155113,1.0301510206886748,-1.1663149339136831,-0.11749136469446918,0.19438508023864887
1.0698327576566173,0.5638928012848967,1.0402164737764341,1.0649367039974815,0.6079485766014907,1.4571138889367534,1.691706670485147
1.384374756645571,1.8497398131490226,0.8048168408119791,0.7925099055894385,1.4605977985767167,0.6529170353058538,0.15952573786398155
-0.14820710793270872,0.40301931247812606,-0.4468194989942663,0.7778690659267705,-0.3874008059963559,-0.1513030487032268,-1.1064730579249722
-0.26494187233370764,-0.9620374895101804,-1.2369688382668906,-0.15954023488949698,-0.5316399695764867,-1.198146157154831,-1.2472341584127098
1.200987632475593,0.26497415992895623,-0.8620424068246977,0.01928381353110764,-0.011896256022025375,0.21320591173745648,-0.2798632923626239
-1.0847443756268034,-1.7155189209003299,-1.805182462546176,-1.08500491049286,-0.8330248831511294,-2.0018602188503998,-2.1578919608102667
-1.4171546367152885,-1.6552700887679064,-0.982539093065227,0.40108614217833516,-1.3628109188625115,-1.4814247906854545,-0.9262144017615856
-0.3973356043160568,-1.5550733645725467,-0.4101289147438445,-0.6923427232858007,-0.7207077285053756,-0.9430981799632963,-1.2555721648147118
1.0530750027883937,1.6125462691327672,1.2418033659999812,0.6210756292984958,1.4368454703616782,1.6518562957819962,0.9568850202415444
-0.37786163316437515,-0.8444203868686779,-0.514737430377114,0.3352147154446987,-0.42912075379721554,0.0007297912496256262,0.5518361716325909
-0.5322354449851268,-0.9610131034308834,-1.2058583693271372,-0.8491425942532375,-0.9671236118787436,-1.084033403642824,-1.3325172024779368
1.0408826429326454,1.2215281223179568,1.1448577559842268,0.4106690003564124,1.417627834794226,1.469932225860732,1.3630517880515225
-0.8838448643065907,-0.14068249068332883,-0.11730573985836867,0.5256074562203447,-0.7938920599190884,-0.015211191910754651,0.412572193056605
-0.1412928454145484,0.14206961690819137,-0.21446105375460625,0.014656262967957467,-0.2809932155260871,-0.6527400162931936,0.03296276055317186
-2.0944526823277667,-1.8847962256522994,-2.009792506719504,-1.2445760682165719,-1.2795956027202506,-1.4187353993842307,-1.2814789330988186
1.0449219360858109,1.0895854714274098,1.3707231328785898,0.6994930980189232,1.2842545003352832,0.763458778033629,1.0079606722653882
-0.06823553418521555,-0.6722886551916036,-0.6340770592410523,-0.2787624629985931,-0.7415268473598596,-0.9983530743058027,-0.48424203539305827
-0.12900088890007555,0.2532105086847914,-0.46966880166242,-0.8079058396140808,0.9005388036023501,0.3184947107618503,-0.833944227463418
1.1341812001869125,1.0331245149809525,0.5584754117517169,0.18352389874793007,0.3627671315992814,0.4812359788553419,0.11688839915087545
1.103941159158858,1.0925305581826072,0.09091048353705908,-0.8000583890201713,1.744998090520294,0.37820819908728653,0.04853811035354216
-1.5766159664595563,-2.1279216774334904,0.3770249207056562,0.4771569262751399,-1.9446244067832605,-1.0905407967321354,0.29689645780308627
1.1385859079907772,0.3285389205247739,-0.9648864212987125,-1.6965965525106266,0.6451674160144656,0.19855762452215528,-1.5079345143816512
1.7434238135300615,0.8565875005077216,-0.12546735559798763,-1.0940258915984233,0.954721224455638,0.6258224946545936,0.6964340193853829
0.3625100130379521,-0.2627032166337951,-0.8526211703342271,-1.0148751341067759,0.12937673723466664,0.02537206706429085,-0.8288660219344398
4.482760392125961,3.7102081825059434,1.0374038259758935,-0.21121225711215885,3.855859892607989,2.4632440294649376,2.2785598025898155
0.023571403482407438,0.2711333273950565,0.4184409784082501,1.151442607778678,0.6173386132477933,1.1256475735459501,0.6157241832038276
0.4620073981499091,0.30159635811701935,0.7210609258276695,0.6753570781329444,1.6039700757845026,1.0230902570663871,0.5962794716101025
-0.05752425126457816,0.7337588239781649,1.387210445200564,0.7896726715195053,0.172661619401689,1.4130119707665845,1.4846533308784908
1.6310459700708402,1.0819803812094428,-0.5167516335901737,-1.1394294829478824,1.16786403982985,0.8190615184870753,-1.2673695814749282
1.9878746079839629,1.064107410031657,-1.771911744216332,-1.541829136853615,1.947496095343465,-0.5975154764797707,-1.4296204738297478
-2.7810648469337615,-2.291439153310679,-1.8311665831719888,-0.8435994217090739,-2.13597368556163,-2.171192491726196,-1.5584542782651536
0.9887609680631309,1.3696752884822656,0.7246764104938512,0.43873943682755273,0.9576101082381281,0.9043724327705476,1.226559271545018
-0.9514462262188841,-0.8384601096903244,0.2895801144489207,0.8762070640283325,-0.8498946073272451,0.2655850300482059,0.25459467857574736
-0.5370395063289962,-1.0237045369639093,0.13211704946057296,0.04738414730606705,-0.8607823623595975,0.05082995176344601,-0.13196223461107773
0.3527189726324818,-0.19021077955102034,-0.8128845544015844,-1.0212163045943385,0.11654027426068717,-0.15737297170676404,-0.19362376757981625
0.9365435747594908,-0.10284180064346579,-0.8049292294077084,-1.0462039890138026,-0.07514609612382278,-0.29842092303041035,-0.49784525718733036
0.06980672194054796,0.766852220532577,0.7032877393120809,0.5710382693895992,0.5704486952025659,0.8651654690973095,0.6655894575684337
0.4250240958201426,0.5413822634724598,0.4786315496541095,0.5518680847851736,0.4463149842711615,1.3701555654930546,0.7775556796099243
0.557968436894819,0.4482395276278459,0.8591602299079765,0.4416980186874078,0.25063285229789406,0.4294621000186588,0.48786361711754117
0.6883227249185437,1.207056544027619,1.747580528878914,0.9383378667951898,0.9535314733338769,1.672456149245492,2.2127698958972033
-0.20963723536491463,0.5889842113202988,-0.40358917460229515,0.2678538287872615,0.6377226745726937,-0.6780060093770248,-0.19399331718741986
0.9376338043246544,0.9117011425545514,1.1359856359495226,1.4004556888579351,0.5623246150698376,1.4264850050148383,0.5864302646953756
0.9529472661134163,0.6984824242177107,0.7090828721082455,-0.06918139066262394,0.4323015565711098,0.3477219640687442,0.552957681259219
-0.16208864196195782,0.06718246354419669,-0.6478275415927652,0.3257453710070361,-0.22818825415189814,-0.6917019441682928,0.286705506290539
-0.19351500200544297,0.23473508324846779,1.0585566918383984,-0.3548109519839508,0.007736013577872708,0.055718509821859774,0.3974743386866964
1.4351059386708376,1.9051980810089977,0.7054383804273278,0.6928473966727036,1.647703036651417,1.7375844528484854,1.0410084574245677
-0.708114040202486,-0.2658193766532443,0.04329049861108636,-0.14935945821943997,-0.22516278398767373,-0.2428780886091856,0.9514200666894317
0.08553064166089887,-0.1217386808331046,0.08626293205489508,-0.15423212512239692,-0.20010080838622302,0.37123297936567556,-0.14678750448173808
0.8955770010473011,0.44672115158689224,-0.5668271226585635,-0.4743579345108212,0.46996275626462164,0.06078000530336771,-0.31878658032070334
-0.06951376035943752,-0.23882694879647848,-0.15077591477414193,0.30739207270025115,0.3060855353537974,-0.22153853183292488,-0.02479106887581095
-1.5158167536682952,-0.6128800883264524,0.07709563837090888,0.2786893865223783,-1.1527761252956157,-0.024428248820079712,0.3938230227575036
1.3319067898378607,1.0248195036011543,0.9714205956827933,0.5513040530788176,1.0681582396177536,1.4609934350340747,0.9167204552612475
0.9816727614967706,0.35507294975128584,-0.5620591814614174,-0.09483922389686433,0.9192708172617656,-0.23849248455620176,0.04155205929331464
0.6855255379877778,-0.14700923906951396,0.011648808879961947,0.22042524649891948,-0.7500862784053958,-0.4326893658713839,1.0033233973433182
0.551669765095549,-0.4488316195502511,-1.5524913941040563,-1.3603983011931606,-0.5245233394350307,-0.9144041252577696,-0.7949087415236801
-0.5761782253332532,-1.6210696910981648,-1.2566687348052474,-0.7602359717216532,-0.792352055159145,-1.6105809179684865,-0.6141421952793702
-0.14645946535372859,0.009298421605923812,-0.4450608359420054,-0.42880489118712384,-0.3031673822304417,-0.4628675930721041,0.05203791017155285
-0.3252778029881553,-0.7201290873590145,-0.8364870816705186,0.13206031791640138,-0.08982800493567293,-0.28722209331424864,-0.8907039599563248
-0.6243252267620717,-0.46749781846714733,0.7520198614631319,1.0283996952576386,-0.39515024450043534,0.5375219903240259,1.7507797995101984
0.9375178977411511,1.3481744416325359,1.3502976387166998,0.14511788805315953,1.135795242789659,0.5309656398190741,0.6405914556200147
-1.0429891580048738,-0.4910254414863846,-0.9528884981277689,-0.7670151034054101,-1.1091459548948477,-0.9613243834367273,-0.8197471400244308
-1.175801506436614,-0.8584687770220831,-1.2067683263300586,-0.46888825228607284,-0.8336954080669848,-0.41178464925799274,0.3118239095044851
-0.8249757224656067,-1.0980371929894364,0.6030127447506907,0.4959487070703468,-0.7285370042305039,0.15343802880360038,0.9481677866944391
-0.3570916702913715,0.1983832240554392,0.9164374886432539,1.0624209718613091,-0.7945221073668141,0.9287384228168893,1.7353757187284249
1.356719968257404,1.5080219733919054,2.886802425308698,1.3658933985231938,1.4717047239999224,1.8581473123133585,2.6347933865114483
-0.11270753619547216,-0.26558277495502686,0.06063097140168844,-0.29395563045511625,-0.22618392131584292,0.2492394185338382,0.3683976676405031
-1.1347620983232565,-0.9903867135888107,-1.6424042399173375,-1.60430596456031,-0.5251230421012276,-1.8249413507676318,-1.3702742036834366
0.33161688221490365,0.30873836937076926,0.19286492341914352,0.3646535355315328,-0.14562637347405433,1.0726995553607406,0.28188206855618936
1.0866035345161165,0.4889972890330729,0.06935797736643973,-0.24594086188862554,0.3442626504057024,0.0648262306364914,-0.17215099030222675
0.8640328245428242,0.619799559721879,0.9027056520126193,-0.43037846759941567,0.7273560282177564,0.5001440161356805,0.6549875503140151
-1.209638589461247,-0.7751421099860965,1.0063390754069352,1.4472261087410025,-1.198523160126654,0.12470608895769723,1.8267151951074903
-0.6944845156408921,-0.7456620993611794,-1.9659066558620626,-1.2219628021555673,-0.36283603058688596,-0.9089137804193762,-1.5258754982180054
-0.8718901898143222,-0.6377865559396138,-0.584860235190306,-0.7696713276259959,-0.9730734244804835,-0.32555318937740396,-0.38339794450597064
0.8493836938232064,0.8709476775076119,0.2170919149423774,-0.04911938479748368,0.2853972923343902,0.22955650252034476,0.7172693736627406
0.23999762002431224,-0.25342475130511766,-1.4597398175571452,-1.3529840237255883,0.774650850622554,-0.6169556351041052,-1.648806339417283
-0.7352121554511716,0.1919810437994438,-0.61241894063977,0.1265013436833785,-0.9294494174967403,-0.36369871490955696,0.26009044363771083
-1.169774636576579,-0.49871145037780923,0.8470765796588884,1.1008704239009512,-0.31689404772505286,0.7080678233372113,2.006237735523773
-0.06007736303768308,-0.15783646629637438,-0.47023694208801886,-0.44884474748379716,0.012629530061873534,-0.13770161319642962,-0.8179197854280056
-0.5352935771317204,0.09614883015541825,0.8238803277347615,0.6859571282247175,-0.09788819927695178,0.18321217010200566,0.46855668182632015
0.01466436602834817,0.11462707418598289,-0.9391047662789213,-1.000647088634186,-0.48214189553930664,-0.6701164902504233,-1.8732464788452168
1.3702549309040326,1.1936501253364176,1.2426388425851282,0.9104671765662488,0.9600621232240172,1.9152762977944455,1.6262707394169744
-1.047676995142289,-0.7477085420116001,-0.9506653784594625,-0.3279876226333317,-0.8752319998466627,-1.141763978402051,-0.2872620952440996
0.5027407473519697,0.675241324804584,1.0978151116081376,1.5958083844765847,0.6492577413119164,1.39328504478733,1.2445982890138756
0.18086662623572897,0.0602912673879938,-0.48281519968695497,-0.8974266648575602,0.1857688947978278,-0.5410225360152975,-0.5250213730128372
0.9254638535879451,0.8966060769032822,0.3896243382771755,0.05194531739947944,0.49195577926621287,0.17155728767827255,0.010214298987916953
-0.9531608533995729,-0.9287460692474129,-0.5112202516681058,-0.8521316486495262,-0.7516818007741441,-0.36565637422252106,-0.3396017510288907
1.3690165964022376,1.4893022400586473,1.3209174802481145,1.0057592801184598,1.3209440427266772,1.8555758341661046,1.580375842233158
