indicator_1,indicator_2,indicator_3,indicator_4,indicator_5
102.5923134198965,37.18497837999269,8.67784660449725,2.1386831454957176,277.5602837163435
146.2690635623356,57.867012887343506,12.076621673373445,1.7365484814711283,374.96897885823466
125.1792232162062,47.254021802174655,5.274530355345046,-0.09992650324598129,346.8558965116855
108.84379384989097,42.59469803187539,5.336351185144951,0.24036715359338112,325.65566768757145
60.18574176081296,21.466462877357777,10.05933480923028,3.5612260750897793,218.47327425927284
120.84615856195805,53.20772301809522,9.809034199179374,1.425585469114901,340.5886239502511
111.2109881659553,47.267754657077745,13.37969603398187,4.17528859324091,303.0026281334028
118.49240682424883,45.95982904261293,16.06189989370771,3.987976922791198,294.0554294389902
123.91362673705956,48.81637438032314,4.7808233661436494,0.8167190241549842,352.24104174213784
84.169071794261,33.3455157712318,8.294180426846609,2.8363933554639846,283.9495158932308
106.36323587064535,41.12849435143932,6.51061004224591,0.8216968202250161,322.9096539990143
107.56345351926481,40.34432536301182,-0.5088117081043517,-1.329011486737242,351.85446361375205
121.6945926922054,46.97653343528275,16.00760406523884,2.8044199046390004,311.4561899824678
105.36327741627751,41.95024986998753,5.266274834906072,0.7579871304943069,332.10829611465726
135.8479283990649,52.800909210231524,11.349742918799965,3.4585445112046846,325.677910728117
99.27854591900193,37.48284644982118,8.71792781102029,2.8368201665682813,310.3326654124191
93.70832619238317,37.10549708921215,4.338032831611669,1.7484481788274469,308.89396432682616
134.1165970011074,50.80692196907192,7.944637278236498,0.5824890075378417,375.5700991751894
73.52735213764656,26.762814671025108,4.487445065069576,2.211841118676127,267.47374619576317
80.99189290636262,30.40936477209386,2.2117382717919414,-0.11039782446422919,309.95641861262914
81.19682083549348,32.86991265349794,4.634493434951887,1.024625854408169,295.10107647563257
88.19637921172448,34.871253454984114,8.461160102266083,1.6083366215546966,278.04952168346296
109.30613005623384,39.86984964671801,6.731797359489491,0.9162921958164392,326.8693355999162
96.81467110566253,34.737792631636125,9.091053175845104,2.763621036687052,290.89256436683837
145.29006889328036,58.38043829706741,10.654190723756239,0.36136903985452573,371.1672750890985
112.45743852515935,47.245488235329226,9.562997908067224,1.6451015140192393,305.15276110830774
81.8785605852002,33.18026874549866,6.8970351195611075,1.8238404962114774,251.79305072452115
89.22280922740678,37.56004232111452,9.259929010367124,2.8377619807675534,272.05138523983385
117.05606351637618,49.572257625916045,1.664790021205107,-1.39357080843219,351.3132121172475
64.80658238329181,21.82114901144096,2.4783551198138216,1.489869906908782,272.4185528649157
70.77801059784414,25.34520888648425,-1.358907737243431,0.6334305681693584,285.64957167464246
103.81304510774012,43.98195089349617,1.2477177722424635,-1.0654729550098594,347.1486103652609
99.48502855143342,39.85439074809089,8.999781234186388,1.4701297796732615,301.5897662721641
86.65034849155211,35.47751014511069,5.565557377732327,1.4905098908294634,282.18985748454327
113.67389047725872,49.71787095610368,14.887417618200647,3.9060133317935017,310.44471527619555
125.66443734591911,43.88347925300633,6.905436543773424,1.2017212955797754,344.79741773572493
106.00395732710817,46.60293307076875,8.748323411231926,2.2283920742637755,318.71638060871595
141.2955214162401,56.37178593459994,11.472912578640049,2.5423925092542063,364.97613806977114
114.8893644304143,45.66396199441313,11.980164700361398,2.11980221905236,308.1114375082397
90.61421004667373,33.77907054233148,6.4414896308979355,2.8979916690007257,291.41675691460347
96.50331857313984,42.78191933031614,2.7231829773102083,0.2461077407218255,337.6973455504225
75.92554668083359,33.3410174995054,9.95365456813395,4.27872746088115,246.42454958367387
96.59277454540444,38.58947003849933,8.3370072519645,2.3615994594561736,295.05327973177214
114.53996328219738,47.320992617176316,8.402604169646493,1.136498730719949,352.0636486741004
80.28793934130216,30.991783728921114,10.468434412321937,2.294499323427868,288.35240765786597
96.42615606749706,36.98135680396969,7.514338321731275,2.2507958812282056,284.9281265914791
114.21944652579967,47.66628327414938,16.769984871642844,4.449589421843802,271.39318749391964
94.58785315698584,41.08477596653731,9.702365382416907,1.7811465603398222,306.3688276617159
133.32325733804026,54.86935002738048,15.394361145091175,3.7206883202030685,331.5697781116665
107.99868862925575,44.311220528762234,7.065927382819896,2.653987335877093,315.8942775278662
89.72406596493826,34.315518671580364,12.010311681209616,4.553571041791027,267.7723229409956
102.91696824138367,40.49095340316316,6.440048018876388,2.314711603339711,315.20403182859843
113.50383995472825,46.77087884115829,10.602185663857274,1.507612654182672,312.07302014684666
95.7684276782506,34.930720804761236,-2.24792304000686,-1.1040484373776693,351.42621134657657
88.85612594609955,34.45499301583435,4.7098103032801815,0.5579792601468532,298.41792755398154
101.17946842869047,38.30568242030982,9.346643235103286,2.199214133006903,298.25212087029104
106.24699296631304,44.11632209453165,11.014076391086482,2.9514629915834942,302.0447698702795
91.81756988010792,34.09439031788037,14.386184082848802,5.621899109040714,248.0773879136072
95.28340367993235,39.18873053761544,2.229217673527227,1.018104694322962,300.2201349755248
102.03011339300762,37.75679891581047,4.273756151628541,0.9979560914651533,318.16149380195145
103.46880397539925,41.56167086144059,18.453952617911533,5.434226758224184,228.41859480386017
93.76279186201378,36.924841981608246,5.702132810040773,1.2320165309627449,304.20764604003267
111.66579814261802,45.80393689871672,8.622243078551477,2.0011845597993108,312.4864264737023
74.408227998669,31.332967889060672,9.09261235208639,3.4355049177522083,249.9197836253726
128.27931872081476,56.45260355254692,15.215794513742923,3.3820812261057807,319.500173675433
95.56761779822352,31.260198000009243,6.538293132429002,2.1632126140690566,269.1275049738742
77.99574549504477,37.53662730860896,18.122981411404634,5.529305912643547,231.83893734465954
85.49620983063839,31.958368331809467,10.034573443583419,3.668433461476076,258.2219930856824
88.36242827306368,30.335344723219475,0.7695991606940895,-0.7456091705912269,318.29289246866097
85.42623824400646,31.27710813352628,2.8709000146663017,1.276960977005021,309.7282616080892
106.25986394389858,44.9328934313704,4.591545876853653,0.24630422862154489,344.0878025179453
124.89864734454683,48.61110677178779,8.635447886589398,1.67921104170245,342.9640909805102
101.55301541679755,38.486369637445435,8.075486063019964,1.9526398330771813,311.75969442184396
108.61882783294126,48.033672724133424,17.110889311878537,4.2292354596321875,287.53473741222354
63.87694212736446,27.29429614685287,10.77094221018459,5.1568313782075395,216.47744017556136
103.40905337081777,46.29746619278491,13.926430264034433,3.42338697508365,282.5347119129451
71.02712804974107,25.689899724109083,4.301424178820707,1.9839265936184982,269.03757419672576
94.06143950532557,31.241115586272567,1.7352018766368005,-0.2645305991564535,307.5186826259723
127.60649097161148,50.59729180522431,11.683345366112425,2.4449917654026208,331.86643499553145
63.976189614171474,21.026900512660134,5.348982503683419,2.1288546900918606,224.87872265723627
79.36656982799715,31.75726494609383,12.383097662443046,4.885561710709691,246.692403660708
92.2312499687013,37.96205711542406,6.9045302755752935,1.7154232143902595,309.10927996096075
98.33715794683553,42.185478165604145,12.770712679592819,4.276625149444456,257.02325775141696
98.22229092982053,46.737963327234056,15.092327748921509,5.036230446339695,278.55455998917466
103.62892866803205,41.681707645404565,12.088711461540308,3.1086517635278788,291.65606433325854
119.28195114287882,47.92734681421198,17.45260325598554,4.63963540527803,298.94433995760653
122.40504948093972,45.86154526701378,6.773574328215886,-0.43898355843375647,344.98092848031035
83.94161795028126,29.895711649825564,6.937071074080647,3.0818844884530985,299.2759324159081
113.01834860975514,46.21717258899625,8.386874823087556,0.7723519838052448,339.2151365555894
103.51519936693269,40.8290721817939,17.707584406204454,5.294486302726973,259.1044593330761
115.33520760045114,45.06279079711994,9.639916925937277,2.4347299366007458,329.21014059725167
113.02953983819,40.96049081927753,9.296586608703,3.0658814235246066,305.1150206440104
88.6917276667792,34.63049235883865,3.636266290008832,0.8442301467550575,299.1177739694437
100.50573706276091,40.6943807020233,12.975518125140963,4.572037439252901,259.22600389870655
85.37471062513653,34.414054710171555,4.243473413208028,0.6966040430652363,299.6420199275457
79.98464198978816,26.822587697081726,4.868953752186533,1.8166578916519955,271.1387261151828
66.14156967968798,21.3736123350992,3.170041889898461,1.839832670387453,250.3391075566488
122.36258825573138,52.19098502027393,13.837511904083325,2.7712349411118433,323.31207659515627
95.73147536684557,36.77184073694489,0.7860004038212036,-1.5320757606470803,321.41267199991773
95.78681283405326,39.98402394492701,8.229379384460698,1.5299855149728736,328.54053430552966
149.323786473588,63.03140993743983,10.845621535545403,0.6537177178428883,378.4896013412834
81.8713753197299,31.912886455922,5.215464440790689,1.4668527767868218,246.44993071703422
105.78569921612423,40.87612524558578,13.324266533653237,3.382866882325231,267.26144132924054
77.14821201693324,35.07293242356527,8.310420410920006,3.630803184677423,238.6754657382746
112.62991681423551,41.250408203320056,9.111736510647017,1.8479032970104035,300.9016583268409
117.3697321813296,49.25782252928072,2.3231793787008925,-1.4026271866892275,356.35865254276086
111.62849640656621,43.997923686343114,5.641849232082826,0.551183298275562,326.0932749231382
88.26368028046609,39.44616937828292,5.365474996817996,1.7526809193767285,309.5082771362056
106.6803938225791,44.09705040791394,12.748256641829677,2.2376802293232587,308.43006686804216
74.76862116418734,34.09165766795118,7.473632689059492,2.5837078265845568,275.49286946751164
88.46914524299486,33.142016426766915,11.824169417943967,4.245297445151063,254.2247003169688
86.13766799135198,37.83831483028829,11.056373940877908,3.3115804460389375,284.57189128127226
95.77430840767704,36.32867443250514,10.24466103495115,1.9782415046213515,292.1597484925708
89.78710554220487,32.22262266420452,-4.112960574718372,-2.6013435748118994,322.4623018168547
81.78974908377162,35.34014773787799,11.509228481855128,3.568085585998305,270.3206594250545
93.7021081413326,40.55932158248181,11.241297952911056,4.214251023258615,276.72197777024456
79.77301598184295,32.125484353663516,7.728610609429403,1.6797516322824422,285.1045324600879
169.91018865297957,71.44519521957078,14.408268151065277,2.1348096673681054,388.18536896106355
57.17387465740008,25.77403207562799,-0.016410704737603865,-0.5560988906893023,279.2595315111653
119.71284791777083,51.92263095174013,9.888461615467108,1.4704642261653047,316.58019772288577
123.06309088403077,56.351145524103316,19.99780205647517,6.101188741606835,285.0187722746561
125.0901379009988,45.48051962215234,9.754913467049041,2.091538954095583,318.395095166631
101.26915590175543,42.22339126295358,8.921545155056569,1.2035741184384985,291.78536607418323
93.48890163216927,32.86652808814009,5.680510956185002,1.6014983312671567,302.86794526397637
104.23605910530358,45.73305198968031,4.197490358344048,1.472591668386362,308.6450655074287
123.67923990631199,46.57212916720012,18.455483040018425,5.410951758560898,282.44415071436174
