feature_1,feature_2,feature_3,feature_4,synthetic_group,kmeans_cluster,ward_cluster
-2.2022938962875194,-3.097851752917533,1.398416396096058,1.2193064339830115,0,0,1
-3.4072541053179535,-1.9823278722597857,-0.4617274495552358,0.1545093521065274,0,0,1
-3.076429271352153,-1.3094808747371114,0.9294747678538292,1.0618575281252225,0,0,1
-2.4763194603726872,-2.251944858776887,0.7732139053234939,-0.026660086419529487,0,0,1
3.390864983841763,0.7386367524052999,-1.9589857419883019,2.838299071223643,2,1,2
0.37518849936679183,2.753968239444789,2.419315714589107,-3.45108340326351,1,2,0
0.40532528497884185,3.001805438982649,2.9144732595173757,-0.6991976585138074,1,2,0
0.6987617187849726,1.8940562067863271,1.2653522699657926,-2.8387070648333643,1,2,0
-1.4226177776398234,-2.4621468320782127,0.23583165074660112,1.0894660161799905,0,0,1
1.6513375164977204,0.0012863571931511493,-2.4106742835217654,2.974835185131515,2,1,2
-1.8824948642943833,-2.417408933518931,0.09164764926297247,0.7886122980064675,0,0,1
-3.0712435255390553,-2.4041334997820254,0.22534147904254315,-0.19485017644679914,0,0,1
1.9475082033282836,-0.6935575060288447,-2.480070445007271,1.6220521606203062,2,1,2
4.35490345995271,-0.1120203885153755,-1.845267981178272,0.8723390551094851,2,1,2
-4.034930772725418,-2.0472625634129695,0.15510520256882424,0.5950764421086855,0,0,1
0.2554252972771291,1.9088863265764417,3.2966952711822337,-0.4716590287190527,1,2,0
-2.9556437775381297,-1.9626014216445802,-0.32073996528317583,1.8035822043223089,0,0,1
-2.3029825503966523,-2.0759379270140865,0.39117940121525085,1.5401957741947394,0,0,1
2.7807948737561627,-1.0325693929527187,-0.7604523160612111,2.8717848890490627,2,1,2
-2.719136831417345,-1.1662742590664659,-0.7306519499836085,1.334415149287752,0,0,1
-2.6951140816764645,-1.758045754925579,0.36270619641814905,1.8703763193157517,0,0,1
3.414033541646676,-0.7569538508709228,-1.2117544792721437,2.3408522598268977,2,1,2
-0.798098175513222,-2.0954919234111307,1.0262869437357982,0.6476097776521367,0,0,1
-4.413716589014733,-1.876075043787811,-0.9843899818574605,1.1769538909844115,0,0,1
3.0889782238606256,-0.6814148614006892,-1.5905609488142614,1.890227146129707,2,1,2
1.741043255832359,-1.3014714629587754,-2.0210290232239694,2.3872359364385134,2,1,2
2.031774504793751,0.48115840682721617,-2.638985009426298,1.9877993145888584,2,1,2
4.059317121593891,-0.18369161350717855,-2.2986086043430825,2.119455137818152,2,1,2
-0.7351909991812934,3.176247779640249,3.4050433535555653,-1.1628935382939796,1,2,0
-1.8425064297638911,-1.0763675508250905,-0.7100337389916185,1.276627962390079,0,0,1
-2.21923298116353,-1.7412165340857582,-1.1962611328446482,1.0626202097572135,0,0,1
-0.21119234613039212,4.078113213401227,1.7302773800849314,-1.7422375623154904,1,2,0
-1.4893044017307373,-1.4735400410232375,-0.04924625284686399,1.8141678120541842,0,0,1
1.888330480244799,-1.1000758925402458,-2.78804403027621,1.4636821636430817,2,1,2
2.9622115014349175,-0.1925397095346541,-2.6181465262917936,1.4724822156365724,2,1,2
-3.7332429399764893,-3.1863224357174467,0.2575986586204893,0.8610936210254391,0,0,1
3.0373335416412424,0.12460782822814886,-0.8560263459796519,2.0088606520533436,2,1,2
2.367542876142996,-1.5408794532266084,-2.0370620562327955,2.2060768524551193,2,1,2
2.2978344290524837,-0.053440291195994874,-2.604047737014464,0.32985884629366147,2,1,2
-0.41982299293467024,2.9636087363786694,2.103805356405858,-1.9819833681744785,1,2,0
0.6448867971220622,3.2885345977638383,2.5170444975051143,-2.151673667847736,1,2,0
2.5347880341105795,1.358557827832598,-2.7225062856929902,2.610105609814213,2,1,2
0.5996528690900791,2.885756626606416,1.9329082932811352,-1.3852238462608923,1,2,0
-2.0641430186597045,-0.5432349794232165,0.2658426479629652,0.5663960230564047,0,0,1
3.3600083566310444,-0.5118138049802926,-1.5301632458036831,1.8366093894753917,2,1,2
3.799256926916044,0.22944216881509763,-1.835567731088189,1.063022840251876,2,1,2
0.7888272716376165,2.61455332072332,1.220099555401203,-2.140034769948876,1,2,0
-2.3922467067072017,-1.1143881179470012,-0.8062826042888187,0.3978388641042262,0,0,1
-0.11126505904370788,2.888071981851856,2.150421615097862,-1.0812550005843096,1,2,0
2.84289445675547,-0.7969338466382117,-2.750223231669165,1.8729514711473805,2,1,2
-2.525025551845453,-2.563253434551623,-0.02219838223735444,0.6263046004277507,0,0,1
-3.041971947454701,-2.3695827135302427,0.05631376338533767,0.5849854766678279,0,0,1
-1.83209076677084,-0.9669021616690245,1.3466962090732557,1.3161417738503371,0,0,1
3.2778133320257976,0.1654589808393116,-1.7900069321926786,2.545888792108636,2,1,2
-3.0126612474751355,-1.7903123337907725,-0.6927517674844167,1.5056292309057249,0,0,1
3.7161825205347334,-0.6524423939732557,-2.2233112956880263,2.037230028956756,2,1,2
2.2374502265295884,0.005579001114716558,-3.3312250602513007,1.5953014321694106,2,1,2
4.043861786119974,1.3319928743949776,-1.5767019842435814,3.3537688829727665,2,1,2
2.5588232657019407,-1.229541552673817,-1.654090189838864,2.0050659021931923,2,1,2
-2.3578785758190155,2.1194197102736676,0.5719621141264356,-1.7161941913470946,1,2,0
-2.5490017336225823,-2.4124833933872796,-0.8173265786976894,-0.02802093259248227,0,0,1
2.3207821820776573,-1.1217595245251657,-2.8055756919923915,1.1505251124946494,2,1,2
3.3048032219181716,0.35409731323370464,-2.8449258602550116,0.2549927200813494,2,1,2
3.3837623834926442,-0.15052293693882496,-1.7752292958525553,1.2541209635165387,2,1,2
3.020729259281814,-0.4032263704654723,-3.24267865567095,1.474930961776418,2,1,2
-3.138804202626576,-2.2318479707377037,-1.260766141334783,0.16940432197609068,0,0,1
0.5436993977581518,4.13061553565361,1.0504553167786188,-1.9365879495275375,1,2,0
0.7617657688851012,2.161689256029532,2.8905154967888413,-1.3625049246620002,1,2,0
3.7797135815198746,-1.3424005828521515,-2.4391843945715563,2.4541110279870018,2,1,2
-3.651382719379352,-1.648330285016462,0.8758231995870547,1.7720829494113126,0,0,1
3.366400979243988,-0.0559255703045125,-2.5900409532185185,1.2001402125691483,2,1,2
0.35054105572845073,4.228741683221417,2.310646007413281,-1.3610124158819799,1,2,0
-0.1719276862171443,3.1488381842810163,0.8431288825990878,-2.376952690925947,1,2,0
-0.3976917609049136,3.224297470815296,1.5235094670308198,-1.8998852959118369,1,2,0
1.0930072454412019,0.47008511774445205,3.047771753451109,-2.1944486197540605,1,2,0
-2.6109815689009332,-1.4559719128651434,0.01750793997479162,0.17505574373153246,0,0,1
0.528101955617306,2.0814246216281007,0.6011894748610043,-1.5429038468981213,1,2,0
0.1830670956993207,3.2207580272592087,0.5158564121325283,-1.1217321663065025,1,2,0
-0.7932970552730527,3.4890647471553717,1.990161227204789,-2.309314825006056,1,2,0
-3.103553741432909,-3.0414335781604067,0.27508224698535866,0.31819807652651483,0,0,1
0.8061281507761444,2.596068167400907,0.44377077191667275,-2.2558127869490723,1,2,0
-0.022902447253206754,3.545870655017802,-0.2003579935411522,-2.3463708885686074,1,2,0
-0.6246501637212989,2.3486036589178663,2.245757854602684,-0.9696021647516917,1,2,0
3.582318771316065,-0.8145885839599839,-1.5585172038941022,2.686872504847033,2,1,2
-2.3596463753280745,-1.4075373629716956,-0.2915466970913453,0.5119617062851174,0,0,1
-2.859986892079273,-2.0908839134664476,1.5629624074901123,0.7155119515097302,0,0,1
3.3332008750237763,-0.6760525651612855,-2.728100778375221,0.7489620251073987,2,1,2
-0.687413805348975,3.611732687307987,1.2812070610223123,-2.645753648929305,1,2,0
-3.929186227314112,-1.4686015840792337,-0.4086620814814162,0.6404870413251369,0,0,1
-2.900491704337097,-0.7622944344446089,0.2773569693557063,0.6961218680654871,0,0,1
3.359699989015707,0.2510172408836654,-2.1197558358240483,1.7198303977526808,2,1,2
-0.9535486489831148,2.427475609446638,0.9934616381075895,-0.3230669733475725,1,2,0
-0.3826417319085114,1.4302392224690628,1.79551472497939,-1.0445311490510474,1,2,0
-2.537735054168205,-2.897808152652543,1.067537655666203,0.6131977388346038,0,0,1
-3.957493855046992,-3.4747706083993215,0.31740213382757176,0.7621101596159446,0,0,1
3.969316037260797,-0.30938474727910187,-3.5259123905168246,1.4198523240646719,2,1,2
3.7149972777501565,0.4660172795532266,-2.4525930113231897,1.5947373750055958,2,1,2
2.2268573317170706,-0.4726561707600489,-1.8556586961021906,1.5729173495324862,2,1,2
3.6846597541914123,-0.03685342570666356,-2.532520168514945,1.1656998303000574,2,1,2
0.7679968350311847,3.7142042960114257,2.710576006871086,-1.227006164965792,1,2,0
-0.3849124995366635,1.6566577580522672,0.6925073707307472,-2.295365984669162,1,2,0
2.521694803045637,1.0735401027347033,-2.531161520322248,1.6574982731792554,2,1,2
3.469451627738507,-0.5423297632188504,-2.2641897244701545,0.8272467044588655,2,1,2
3.372324456462694,0.26501920470849843,-2.686659852600826,2.360624815809829,2,1,2
-0.88914334390601,2.3964849783940196,1.401471468669501,-2.4226667418754757,1,2,0
3.064398098433607,0.6902980257204778,-2.4877733733924274,1.5912069093048846,2,1,2
-0.4511556250954424,2.7747100698526066,0.8080556328997837,-2.56028914770419,1,2,0
-0.6553150973272727,3.200392318102723,1.8897115814032586,-3.0490547415278155,1,2,0
0.19418644729821216,1.862115059344032,3.7117082279136677,-1.9440669986141883,1,2,0
-2.885488643904197,-0.7689455867223565,0.13938468404434967,0.229338718094651,0,0,1
-2.89017558334563,-2.061217179522769,-1.3970321636108245,0.20608721534471344,0,0,1
-1.0472723769994055,2.315536477014252,1.1009008690595599,-1.262673902374236,1,2,0
-0.5801466119964495,3.65325883586325,1.3717118498804264,-1.7722424240830543,1,2,0
-0.6892155714454432,3.613482588573022,3.5874193035285895,-2.621936684930335,1,2,0
0.5346550274687937,2.534227481012585,2.545556587364284,-2.522469101449301,1,2,0
-2.7876824764444037,-2.8934889991420394,1.2447031658983618,1.1880797462588966,0,0,1
-0.5780180336488686,2.0404002590636314,1.7206002743188866,-2.236410625949054,1,2,0
-0.5455260597778404,2.09352628436771,2.270357584392516,-1.8712494058788585,1,2,0
3.651247905667975,-0.4957412577585488,-3.1093679258866502,2.417506387845262,2,1,2
3.2769123425149322,-0.5068040297957566,-3.4812824202168904,1.6172271866199803,2,1,2
-2.572724000732585,-1.0942882573763713,0.1876875827457929,-0.7563639672196215,0,0,1
0.3183376580054693,2.7610465364525965,3.02792226754291,-1.012060030431744,1,2,0
-4.078605100841336,-1.7157052822013228,1.3356271547078344,0.0832916817782053,0,0,1
2.0002582855253785,-0.5999376587894857,-2.661202490984785,1.8940930218927747,2,1,2
-0.23263647206815982,1.9247511080350692,2.5094503741045036,-2.739181412401005,1,2,0
-1.0009140243968397,2.0916437462364783,1.9979144375738966,-2.0903804835173188,1,2,0
5.14544882427361,0.31253479216175245,-1.4807219063105042,1.6720160869815301,2,1,2
-2.387742890764841,-1.596534720684804,-1.3432588804480066,0.5166210087282469,0,0,1
-1.5368022322504866,2.712181061138717,1.3317005683320897,-1.3011365850457375,1,2,0
-3.46986810439713,-2.314043313533385,0.9419293382718955,0.5590525036313972,0,0,1
-0.30079768388127087,2.484627556775926,2.524962761311696,-1.3786230864365427,1,2,0
0.26552337060811937,2.762409168501927,0.017317291105088197,-3.196752166655806,1,2,0
-5.522911762679808,-1.8841852758113107,1.2418323127283437,1.829450999484881,0,0,1
-0.40156620504747664,2.08188258341563,2.109300681666091,-1.9526798393005844,1,2,0
2.8442887274141007,0.3408619979268677,-2.5360549923110725,2.4333897258189294,2,1,2
-3.0263195850004405,-1.1554539386333378,-0.4913448031811858,1.1462451141585395,0,0,1
-3.521929246618411,-2.790105404657513,0.3245820926640886,2.113836615359838,0,0,1
1.8222927549914225,-1.2058555372599569,-1.562064109715725,0.8844441259742943,2,1,2
3.8806383938978777,-0.5656943496733483,-3.0108800725372165,2.1449177881373758,2,1,2
-2.3605680657001558,-1.7118169180216762,0.6546187951273985,0.5074763310665636,0,0,1
-2.9949150811536995,-2.5464908429857505,0.07448558255831124,0.9250658967181605,0,0,1
0.22612923737362034,1.3543868732002593,2.6741729961831675,-1.8655290776121827,1,2,0
0.46651027404236034,2.3199408760250275,2.914081684376229,-2.4982157834264913,1,2,0
-2.261173901000381,-3.1420575916997278,-0.16626941686259594,0.1912229821159126,0,0,1
